,utt,intent,index
22611,get the time to the amusement park via angela street,get_location#get_estimated_duration,"9,18"
22612,what is the rush hour time in washington,unsupported_navigation,16
22613,will it be faster for me to take the train or drive to work today,unsupported_navigation,16
22614,how long will it take for me to drive to the nearest police station,get_location#get_estimated_duration,"9,18"
22615,are there any delays on the way to the sox game,get_info_traffic#get_event,"0,7"
22616,how long will it take to get to columbus this evening,get_estimated_duration,18
22617,how much time do i have left on my route home from here,get_location_home#get_location#get_estimated_duration,"22,9,18"
22618,how long will it take me to get to richmond,get_estimated_duration,18
22619,find me tickets to the next katy perry concert in atlanta,unsupported_event,19
22620,are there any fundraising events coming up in riverside next week,get_event,7
22621,what s the quickest route home,get_location_home#get_directions,"22,6"
22622,festival of carols  in los angeles this weekend,get_event,7
22623,what is the fastest route to columbia on friday afternoon taking into consideration rush hour,get_directions,6
22624,what can i do tonight in newport beach,get_event,7
22625,i want to arrive at sam s work at 10; what time must i leave home,get_location_home#get_estimated_departure#get_location_work,"22,5,11"
22626,are the retail stores open later during christmas week in manhattan,unsupported,10
22627,are there any delays on my route to work from home this afternoon,get_info_traffic#get_location_home#get_location_work,"0,22,11"
22628,what is the best route into dc to avoid the march for life,get_directions,6
22629,is traffic heavy every friday,get_info_traffic,0
22630,what s happening in new jersey this weekend,get_event,7
22631,when should i leave to get to work at 8 am,get_estimated_departure#get_location_work,"5,11"
22632,discount tickets for shows in las vegas this weekend,unsupported_event,19
22633,how long will it take me to get to the rangers game if i take the 5pm train,get_event#get_estimated_duration,"7,18"
22634,what s the traffic on i10,get_info_traffic,0
22635,what is the traffic like on i-5 today,get_info_traffic,0
22636,whats interesting tonight in miami,get_event,7
22637,how far back is the traffic stuck on potranco road,get_info_traffic,0
22638,is the traffic heavy on chapman,get_info_traffic,0
22639,are there any closures ahead,get_info_traffic#get_location,"0,9"
22640,what is the quickest travel time to drive between here and valdosta,get_estimated_duration,18
22641,find new year s eve parties in charleston,get_event,7
22642,how is the traffic right now in las vegas,get_info_traffic,0
22643,what family holiday events are happening in portland this weekend,get_event,7
22644,"what is the traffic like in atlanta , ga today",get_info_traffic,0
22645,best restaurants around please,unsupported,10
22646,if i leave work by 6 pm can i drive to myrtle beach by 9 pm,get_estimated_arrival#get_location_work,"20,11"
22647,how long is my drive to walmart,get_location#get_estimated_duration,"9,18"
22648,what s the best traffic route going to disneyworld,get_directions#get_location,"6,9"
22649,are there any accidents on my route home from work,get_info_traffic#get_location_home#get_location_work,"0,22,11"
22650,any good live bands playing tonight,get_event,7
22651,concerts in walla walla on the 28th and the 29th,get_event,7
22652,how long is it from pittsburgh to chicago,get_estimated_duration,18
22653,would it be faster to take 1-15 or the side roads to get to the football game,unsupported_navigation,16
22654,concerts by chris stapleton this month,get_event,7
22655,how long does it take to drive from kingsland to atlanta,get_estimated_duration,18
22656,what time should i leave work to get home by 5 pm,get_location_home#get_estimated_departure#get_location_work,"22,5,11"
22657,what is the traffic from tempe to gilbert,get_info_traffic,0
22658,how far is hollywood from irvine,get_distance,4
22659,how can i get to mom and dads while stopping by susans house along the way,get_location_home#get_directions,"22,6"
22660,what s going on near me,get_event#get_location,"7,9"
22661,show me the traffic driving from san antonio to austin,get_info_traffic,0
22662,is there construction on west elm street bridge on my way to the reading club meeting,get_info_traffic#get_event#get_location,"0,7,9"
22663,how long will my driving trip by from work to home with the traffic,get_location_home#get_location_work#get_estimated_duration,"22,11,18"
22664,distance from tampa to sarasota,get_distance,4
22665,i heard that georges rd is snow covered so how long will it take me to get to the movies if i use it,get_event#get_estimated_duration,"7,18"
22666,will there be any road work between university and pine island on  595,get_info_traffic#get_location_school,"0,21"
22667,things to do with kids this weekend in deland,get_event,7
22668,can i make it to huntsville by noon with all the road closings due to weather,get_estimated_arrival,20
22669,how many miles between vancouver bc and bellingham wa,get_distance,4
22670,"what is the traffic like from buffalo to niagara falls, ny now",get_info_traffic,0
22671,fairs this winter near san jose,get_event#get_location,"7,9"
22672,how long will it take me to get to venice beach with traffic,get_location#get_estimated_duration,"9,18"
22673,how is traffic in lafayette,get_info_traffic,0
22674,is traffic heavy due to accident,get_info_traffic,0
22675,events nearby,get_event#get_location,"7,9"
22676,any traffic backups on sunrise highway,get_info_traffic,0
22677,how can i get to 131 on ramp from fuller,get_directions,6
22678,are there any kid friendly events tomorrow in new haven,get_event,7
22679,what kind of traffic will i hit going to tampa,get_info_traffic,0
22680,list known accidents in my area,get_info_traffic#get_location,"0,9"
22681,what is the traffic conditions like right now around the all star basketball game right now,get_info_traffic#get_event#get_location,"0,7,9"
22682,am i going to get to school on time,get_location_school#get_estimated_arrival,"21,20"
22683,what s the traffic like on route 66,get_info_traffic,0
22684,what can i do tonight,get_event,7
22685,where can i rent a boat on erie lake,unsupported,10
22686,will i be late to work if i leave home in 10 minutes,get_location_home#get_estimated_arrival#get_location_work,"22,20,11"
22687,what is going on this weekend,get_event,7
22688,how long does it take to get from houston to san antonio with all the closed roads from the flooding,get_estimated_duration,18
22689,does the light rail run every 10 minutes,unsupported_navigation,16
22690,how much is traffic going to delay my shuttle pick up,unsupported_navigation,16
22691,whats the traffic report,get_info_traffic,0
22692,tell me some book signings happening near me this month,get_event#get_location,"7,9"
22693,is the weather affecting traffic,get_info_traffic,0
22694,concerts in sioux falls,get_event,7
22695,what time do i need to leave home by to get to work at 8am,get_location_home#get_estimated_departure#get_location_work,"22,5,11"
22696,how long to get to the nearest train station from here right now,get_location#get_estimated_duration,"9,18"
22697,are there are any route changes due to traffic,get_info_traffic,0
22698,christmas events in new york this week,get_event,7
22699,where s the traffic jams,get_info_traffic,0
22700,"i m going to la, what is the traffic like out of lax",get_info_traffic#get_location,"0,9"
22701,is traffic heavy at 6 am on fridays,get_info_traffic,0
22702,tell me when will my flight to india arrive if it s going to leave now,get_estimated_arrival,20
22703,what time is the concert at the arena tomorrow,get_event#get_location,"7,9"
22704,how many hours does it take to travel from california to portland,get_estimated_duration,18
22705,any issues with traffic between home and wilkes-barre,get_info_traffic#get_location_home,"0,22"
22706,how long will it take to drive to kop today,get_location#get_estimated_duration,"9,18"
22707,please get me a new route,update_directions,12
22708,is the traffic heavy in west palm beach,get_info_traffic,0
22709,parties happening near me tonight,get_event#get_location,"7,9"
22710,what can i do around here,get_event#get_location,"7,9"
